================ Training Loss (Sat Oct 19 03:26:54 2024) ================
(epoch: 160, iters: 42, time: 0.128, data: 0.004) G_GAN: 1.422 G_L1: 7.083 D_real: 0.337 D_fake: 0.320 
(epoch: 162, iters: 18, time: 0.674, data: 0.005) G_GAN: 1.545 G_L1: 1.857 D_real: 0.562 D_fake: 0.244 
(epoch: 163, iters: 56, time: 0.130, data: 0.001) G_GAN: 1.242 G_L1: 3.891 D_real: 0.960 D_fake: 0.378 
(epoch: 165, iters: 32, time: 0.140, data: 0.003) G_GAN: 2.332 G_L1: 1.396 D_real: 1.109 D_fake: 0.094 
(epoch: 167, iters: 8, time: 0.141, data: 0.003) G_GAN: 0.908 G_L1: 2.974 D_real: 0.882 D_fake: 0.521 
(epoch: 168, iters: 46, time: 0.656, data: 0.009) G_GAN: 0.985 G_L1: 1.913 D_real: 0.677 D_fake: 0.536 
(epoch: 170, iters: 22, time: 0.129, data: 0.003) G_GAN: 1.108 G_L1: 5.334 D_real: 0.447 D_fake: 0.432 
(epoch: 171, iters: 60, time: 0.145, data: 0.005) G_GAN: 0.817 G_L1: 4.887 D_real: 0.793 D_fake: 0.656 
(epoch: 173, iters: 36, time: 0.138, data: 0.003) G_GAN: 0.782 G_L1: 3.882 D_real: 0.718 D_fake: 0.640 
(epoch: 175, iters: 12, time: 0.647, data: 0.004) G_GAN: 0.937 G_L1: 1.717 D_real: 0.768 D_fake: 0.551 
(epoch: 176, iters: 50, time: 0.146, data: 0.001) G_GAN: 0.823 G_L1: 3.292 D_real: 0.720 D_fake: 0.590 
(epoch: 178, iters: 26, time: 0.140, data: 0.004) G_GAN: 0.857 G_L1: 4.944 D_real: 0.403 D_fake: 0.601 
(epoch: 180, iters: 2, time: 0.132, data: 0.003) G_GAN: 0.680 G_L1: 1.294 D_real: 0.418 D_fake: 0.779 
(epoch: 181, iters: 40, time: 1.321, data: 0.005) G_GAN: 0.929 G_L1: 1.300 D_real: 0.512 D_fake: 0.551 
(epoch: 183, iters: 16, time: 0.143, data: 0.003) G_GAN: 0.809 G_L1: 2.293 D_real: 0.661 D_fake: 0.646 
(epoch: 184, iters: 54, time: 0.150, data: 0.004) G_GAN: 1.339 G_L1: 5.304 D_real: 0.410 D_fake: 0.349 
(epoch: 186, iters: 30, time: 0.138, data: 0.003) G_GAN: 0.739 G_L1: 1.315 D_real: 0.444 D_fake: 0.730 
(epoch: 188, iters: 6, time: 0.699, data: 0.004) G_GAN: 0.779 G_L1: 2.270 D_real: 0.731 D_fake: 0.641 
(epoch: 189, iters: 44, time: 0.148, data: 0.002) G_GAN: 0.907 G_L1: 1.432 D_real: 0.618 D_fake: 0.537 
